campaign_id,campaign_manager,channel,creative_format,impressions,clicks,conversions,cost,revenue,retention_rate,average_order_value,purchase_frequency_per_year,launch_weather,customer_lifespan_years,campaign_color_theme,discount_rate,ctr,conversion_rate,cpa,roas,profit,profit_margin
C00126,Arjun Nair,Affiliate Marketing,Carousel,110963,9344,1132,393675,277735,0.83,2723,5,Sunny,6,Red,0.1,0.08420824959671241,0.1211472602739726,347.76943462897526,0.7054931097986918,-115940,-0.41744828703620357
C00127,Arjun Nair,Twitter Ads,Static,189454,20419,2149,129145,156997,0.64,1940,4,Cloudy,6,Blue,0.1,0.10777814139580057,0.10524511484401783,60.09539320614239,1.2156645630880019,27852,0.1774046637833844
C00128,Vikram Singh,Affiliate Marketing,Video,58897,3412,287,79826,89104,0.56,1069,6,Humid,6,Blue,0.1,0.0579316433774216,0.08411488862837045,278.13937282229966,1.116227795455115,9278,0.10412551625067337
C00129,Vikram Singh,Facebook Ads,Video,41507,2925,371,391750,338289,0.69,2753,3,Sunny,2,Blue,0.1,0.07047004119787025,0.12683760683760684,1055.9299191374664,0.8635328653477984,-53461,-0.15803351572176452
C00130,Arjun Nair,Facebook Ads,Carousel,64212,4842,245,179889,286144,0.85,2846,6,Sunny,6,Black,0.1,0.07540646608110634,0.05059892606361008,734.2408163265306,1.5906698019334145,106255,0.37133401364348023
C00131,Sneha Kapoor,LinkedIn Ads,Static,168317,10918,1342,405937,583347,0.77,2070,2,Cloudy,4,Red,0.1,0.06486569984018252,0.12291628503388899,302.4865871833085,1.4370382596314206,177410,0.3041243033734638
C00132,Arjun Nair,LinkedIn Ads,Carousel,168974,8901,1176,365988,667046,0.58,1279,4,Rainy,4,Red,0.1,0.052676743167587914,0.13211998651836873,311.2142857142857,1.822589811687815,301058,0.45133019312011463
C00133,Priya Sharma,LinkedIn Ads,Carousel,87607,7319,1043,212310,293516,0.71,2045,3,Sunny,6,Red,0.1,0.08354355245585399,0.1425058068042082,203.55704697986576,1.382487871508643,81206,0.27666634868286566
C00134,Vikram Singh,YouTube Ads,Carousel,286594,17930,1318,144509,279138,0.59,2691,3,Cloudy,3,Blue,0.1,0.0625623704613495,0.07350808700501953,109.64264036418817,1.9316305558823326,134629,0.48230266033288194
C00135,Priya Sharma,Snapchat Ads,Story,60456,3423,426,316175,530928,0.78,2856,2,Cloudy,4,Blue,0.1,0.05661969035331481,0.12445223488168274,742.1948356807512,1.6792219498695342,214753,0.404486107344122
C00136,Vikram Singh,Email Marketing,Carousel,88707,7429,360,144815,255436,0.76,1378,5,Cloudy,2,Green,0.1,0.08374761856448758,0.04845874276484049,402.2638888888889,1.7638780513068397,110621,0.4330673828277925
C00137,Priya Sharma,Snapchat Ads,Carousel,252888,21483,2584,460937,566260,0.66,1967,5,Humid,3,Black,0.1,0.0849506500901585,0.12028115253921706,178.3811919504644,1.228497603794011,105323,0.18599759827641013
C00138,Arjun Nair,Influencer Marketing,Story,250999,17959,1146,250211,326292,0.62,1363,3,Humid,6,Black,0.1,0.07155008585691576,0.0638120162592572,218.33420593368237,1.3040673671421321,76081,0.23316845034508968
C00139,Vikram Singh,YouTube Ads,Carousel,47357,4153,560,340739,650133,0.73,2813,2,Sunny,4,Green,0.1,0.08769558882530566,0.13484228268721407,608.4625,1.9080087691752339,309394,0.47589339412089526
C00140,Priya Sharma,LinkedIn Ads,Static,163021,11482,1051,485707,588901,0.83,1609,5,Humid,4,Blue,0.1,0.07043264364713749,0.09153457585786448,462.1379638439581,1.2124614222154508,103194,0.17523149052217604
C00141,Arjun Nair,Facebook Ads,Static,47921,3147,235,252462,502989,0.6,815,4,Humid,2,Red,0.1,0.06567058283424804,0.07467429297743883,1074.3063829787234,1.9923354801910782,250527,0.49807649869082626
C00142,Arjun Nair,Google Search Ads,Story,96571,4093,263,485034,611839,0.78,2621,5,Rainy,6,Red,0.1,0.04238332418634994,0.06425604690935743,1844.235741444867,1.2614352808256741,126805,0.20725223465650278
C00143,Priya Sharma,Google Search Ads,Story,29963,1589,206,337731,647199,0.69,2433,2,Sunny,4,Blue,0.1,0.05303207288989754,0.12964128382630585,1639.4708737864078,1.9163150554731427,309468,0.47816513931572824
C00144,Rahul Mehta,Twitter Ads,Static,45034,2317,247,376532,466884,0.49,2747,6,Cloudy,6,Red,0.1,0.051450015543811345,0.10660336642209754,1524.421052631579,1.239958356793048,90352,0.1935213029360612
C00145,Rahul Mehta,Facebook Ads,Carousel,146845,13901,902,50820,74234,0.55,2406,3,Rainy,2,Red,0.1,0.09466444209881167,0.06488741817135459,56.34146341463415,1.460724124360488,23414,0.31540803405447637
C00146,Sneha Kapoor,Facebook Ads,Video,55483,6425,612,462306,917059,0.67,2299,5,Rainy,2,Green,0.1,0.11580123641475767,0.09525291828793775,755.4019607843137,1.9836623362015635,454753,0.49588194434600175
C00147,Sneha Kapoor,Facebook Ads,Carousel,152985,14879,1083,85420,92486,0.74,1124,6,Humid,4,Blue,0.1,0.09725790110141518,0.07278714967403724,78.87349953831948,1.0827206743151487,7066,0.07640075254633133
C00148,Arjun Nair,Affiliate Marketing,Video,197496,20384,1039,458495,714589,0.84,2660,3,Humid,3,Green,0.1,0.10321221695629279,0.05097135007849293,441.2848893166506,1.5585535283918037,256094,0.3583794320931333
C00149,Sneha Kapoor,Twitter Ads,Static,39390,2221,78,154579,284441,0.58,1970,6,Cloudy,5,Red,0.1,0.056384869256156385,0.035119315623592974,1981.7820512820513,1.840101178038414,129862,0.45655162230480134
C00150,Vikram Singh,Facebook Ads,Static,268197,14160,1704,150193,150276,0.79,895,4,Sunny,4,Blue,0.1,0.05279701115225002,0.12033898305084746,88.14143192488262,1.0005526222926502,83,0.0005523170699246719
C00151,Priya Sharma,Google Search Ads,Story,249088,27413,3267,252713,271578,0.52,2737,4,Cloudy,6,Green,0.1,0.11005347507708119,0.11917703279465947,77.35322926232017,1.0746498992928737,18865,0.06946438960445986
C00152,Priya Sharma,Influencer Marketing,Static,242560,8999,920,481143,410241,0.57,1120,2,Rainy,4,Blue,0.1,0.03710009894459103,0.10223358150905656,522.9815217391305,0.8526384047985734,-70902,-0.17283011693126724
C00153,Priya Sharma,Instagram Ads,Story,253788,21378,1734,411635,502800,0.63,2144,6,Cloudy,5,Blue,0.1,0.0842356612605797,0.08111142295818131,237.39042675893887,1.2214704774861225,91165,0.18131463802704853
C00154,Arjun Nair,Affiliate Marketing,Static,59343,5364,422,319004,549176,0.72,827,3,Sunny,6,Green,0.1,0.09038976795915273,0.07867263236390754,755.9336492890995,1.7215332723100651,230172,0.4191224671143677
C00155,Arjun Nair,Facebook Ads,Static,38244,1581,92,388251,432068,0.6,832,6,Rainy,3,Red,0.1,0.04133981801066834,0.058191018342821,4220.119565217391,1.1128574041019856,43817,0.10141227769702917
C00156,Vikram Singh,YouTube Ads,Static,215042,15043,590,122191,163887,0.61,1841,3,Humid,2,Green,0.1,0.069953776471573,0.03922090008641893,207.10338983050846,1.3412362612631046,41696,0.25441920347556546
C00157,Sneha Kapoor,Affiliate Marketing,Story,281642,21572,3011,111740,107995,0.55,2527,3,Sunny,6,Green,0.1,0.07659368986159734,0.13957908399777488,37.11059448688143,0.966484696617147,-3745,-0.034677531367192926
C00158,Vikram Singh,Twitter Ads,Story,124951,5127,678,287000,241573,0.74,1059,4,Cloudy,4,Blue,0.1,0.041032084577154244,0.13224107665301346,423.3038348082596,0.8417177700348432,-45427,-0.18804667740186196
C00159,Priya Sharma,Email Marketing,Carousel,172233,18983,2508,423192,674309,0.73,1413,4,Cloudy,6,Blue,0.1,0.11021697351843143,0.13211821103092242,168.73684210526315,1.5933878712262992,251117,0.3724064190156145
C00160,Vikram Singh,Google Search Ads,Static,92811,4761,425,239213,329068,0.6,2959,3,Sunny,6,Green,0.1,0.051297798752303066,0.08926696072253729,562.8541176470588,1.3756275787687124,89855,0.27305906378013056
C00161,Arjun Nair,Affiliate Marketing,Static,182157,11992,1391,300958,402072,0.76,1002,3,Sunny,4,Red,0.1,0.0658333196089088,0.11599399599733155,216.3608914450036,1.3359737903627749,101114,0.2514823215742454
C00162,Arjun Nair,Instagram Ads,Carousel,264230,24100,1719,484662,820226,0.71,1445,3,Sunny,5,Blue,0.1,0.09120841690951065,0.07132780082987551,281.94415357766144,1.6923670516772513,335564,0.40911163508593973
C00163,Sneha Kapoor,Influencer Marketing,Static,85096,6520,433,134917,141895,0.73,2117,6,Humid,4,Blue,0.1,0.07661934756040237,0.06641104294478528,311.5866050808314,1.051720687533817,6978,0.0491772084992424
C00164,Priya Sharma,Snapchat Ads,Story,122918,10712,1029,115625,170550,0.7,1082,6,Sunny,3,Red,0.1,0.08714752924714037,0.0960604929051531,112.36637512147716,1.475027027027027,54925,0.3220463207270595
C00165,Priya Sharma,Snapchat Ads,Carousel,100842,4579,480,367267,393955,0.82,868,2,Cloudy,2,Blue,0.1,0.045407667440153905,0.104826381305962,765.1395833333333,1.0726664797000547,26688,0.067743777842647
C00166,Arjun Nair,LinkedIn Ads,Static,158755,14065,1716,268411,393316,0.46,2934,4,Cloudy,4,Blue,0.1,0.08859563478315644,0.1220049768929968,156.41666666666666,1.4653497807466906,124905,0.31756907931535966
C00167,Arjun Nair,Facebook Ads,Carousel,175941,12459,1403,132879,161507,0.64,1535,4,Cloudy,6,Blue,0.1,0.07081351134755401,0.1126093586965246,94.71062009978617,1.2154441258588642,28628,0.17725547499489186
C00168,Rahul Mehta,Email Marketing,Video,201073,23683,1082,244269,322672,0.49,1690,5,Sunny,2,Black,0.1,0.11778309370228723,0.04568677954651015,225.7569316081331,1.320969914315775,78403,0.24298048792581942
C00169,Vikram Singh,Email Marketing,Carousel,93860,3633,235,251405,455000,0.62,1354,4,Sunny,6,Green,0.1,0.03870658427445131,0.06468483347096064,1069.8085106382978,1.8098287623555618,203595,0.44746153846153847
C00170,Sneha Kapoor,Email Marketing,Static,103541,7749,711,311493,570252,0.65,1068,5,Humid,6,Green,0.1,0.07483991848639669,0.09175377468060394,438.1054852320675,1.8307056659379184,258759,0.45376254708444685
C00171,Arjun Nair,Google Search Ads,Carousel,132797,10955,392,197511,255352,0.8,2627,4,Cloudy,6,Black,0.1,0.08249433345632808,0.03578274760383387,503.8545918367347,1.2928495121790684,57841,0.22651477176603277
C00172,Sneha Kapoor,Facebook Ads,Video,245930,10342,638,241772,403614,0.6,2340,2,Cloudy,6,Green,0.1,0.042052616598219,0.061690195320054146,378.95297805642633,1.6693992687325248,161842,0.40098212648718823
C00173,Priya Sharma,Facebook Ads,Static,171310,6273,567,450767,617460,0.78,1186,3,Sunny,2,Black,0.1,0.03661782733057031,0.09038737446197992,795.0035273368607,1.3697985877404513,166693,0.26996566579211606
C00174,Rahul Mehta,Twitter Ads,Story,211683,20733,1117,316926,368249,0.47,859,3,Cloudy,4,Black,0.1,0.09794362324796985,0.05387546423575942,283.7296329453894,1.1619400112329061,51323,0.13937037167785926
C00175,Rahul Mehta,Influencer Marketing,Video,259593,11267,1545,123285,130577,0.7,1365,5,Sunny,6,Black,0.1,0.04340255707973636,0.13712612052897843,79.79611650485437,1.0591475037514702,7292,0.05584444427425963
C00176,Vikram Singh,LinkedIn Ads,Static,196356,14855,1354,306820,488529,0.57,768,4,Humid,4,Blue,0.1,0.07565340503982562,0.09114776169639852,226.602658788774,1.5922332312104817,181709,0.3719513068824983
C00177,Sneha Kapoor,Instagram Ads,Static,181311,18440,2158,410733,608281,0.69,1787,6,Cloudy,6,Green,0.1,0.10170370247806255,0.11702819956616052,190.3303985171455,1.4809645195297187,197548,0.3247643769902397
C00178,Sneha Kapoor,Google Search Ads,Static,271893,12329,1300,374920,631533,0.6,1692,2,Rainy,6,Green,0.1,0.045345043822386015,0.1054424527536702,288.4,1.6844473487677372,256613,0.4063334774271495
C00179,Priya Sharma,Instagram Ads,Static,120025,3805,257,129393,152443,0.53,2755,6,Cloudy,5,Black,0.1,0.031701728806498644,0.06754270696452037,503.4747081712062,1.1781394665862914,23050,0.1512040565982039
C00180,Arjun Nair,Facebook Ads,Static,92394,7084,689,397197,504328,0.6,1409,5,Rainy,6,Red,0.1,0.07667164534493581,0.09726143421795595,576.4833091436865,1.2697175457015033,107131,0.21242326422486954
C00181,Arjun Nair,Affiliate Marketing,Story,158601,13466,714,179247,177563,0.57,1919,4,Humid,3,Red,0.1,0.08490488710663867,0.0530224268528145,251.04621848739495,0.9906051426244232,-1684,-0.009483957806525008
C00182,Sneha Kapoor,YouTube Ads,Carousel,186220,13628,1325,467021,752057,0.57,2924,5,Cloudy,5,Green,0.1,0.07318225754483944,0.09722629879659525,352.468679245283,1.6103280152284372,285036,0.37900850600419916
C00183,Priya Sharma,Twitter Ads,Static,172280,5820,841,91434,99197,0.63,1750,5,Cloudy,3,Red,0.1,0.0337822149988391,0.1445017182130584,108.7205707491082,1.0849027713979482,7763,0.07825841507303648
C00184,Priya Sharma,Twitter Ads,Static,162151,18480,2098,121970,91833,0.75,1680,3,Cloudy,2,Blue,0.1,0.11396784478664948,0.11352813852813853,58.13632030505243,0.7529146511437239,-30137,-0.32817179009724173
C00185,Sneha Kapoor,YouTube Ads,Carousel,138316,12090,438,266688,283332,0.64,1263,2,Rainy,6,Black,0.1,0.08740854275716475,0.036228287841191066,608.8767123287671,1.062410007199424,16644,0.05874380585320402
C00186,Rahul Mehta,Google Search Ads,Story,233336,20710,2809,299403,379771,0.53,1876,4,Humid,4,Blue,0.1,0.08875612850138856,0.1356349589570256,106.58704165183339,1.2684275040664255,80368,0.21162226710307
C00187,Arjun Nair,YouTube Ads,Static,141750,11079,1293,69555,130660,0.52,1420,2,Rainy,5,Blue,0.1,0.07815873015873016,0.11670728405090712,53.793503480278424,1.8785134066566027,61105,0.46766416653910914
C00188,Vikram Singh,Twitter Ads,Static,171764,18706,581,347775,502150,0.82,2072,4,Rainy,5,Black,0.1,0.1089052420763373,0.031059553084571794,598.5800344234079,1.443893321831644,154375,0.30742805934481726
C00189,Arjun Nair,Influencer Marketing,Static,294893,21955,3131,496200,647986,0.56,1161,4,Humid,3,Blue,0.1,0.07445073297772413,0.14260988385333637,158.4797189396359,1.3058968158000805,151786,0.2342427151203884
C00190,Vikram Singh,Twitter Ads,Static,117621,3677,259,204677,285502,0.75,1418,6,Humid,5,Red,0.1,0.03126142440550582,0.0704378569485994,790.2586872586872,1.3948904859852354,80825,0.2830978416963804
C00191,Priya Sharma,Affiliate Marketing,Story,191928,7256,800,146878,289989,0.64,1716,2,Cloudy,4,Blue,0.1,0.03780584385811346,0.11025358324145534,183.5975,1.974352864281921,143111,0.4935049260489191
C00192,Sneha Kapoor,Affiliate Marketing,Carousel,159981,18535,1227,428998,601467,0.55,2172,3,Rainy,2,Black,0.1,0.11585750807908439,0.0661990828162935,349.63162184189076,1.4020275152797914,172469,0.2867472363404809
C00193,Rahul Mehta,YouTube Ads,Static,180854,8025,901,418866,702763,0.73,1908,4,Rainy,6,Black,0.1,0.04437280900615966,0.11227414330218069,464.8901220865705,1.6777752312195309,283897,0.40397260527375517
C00194,Rahul Mehta,Snapchat Ads,Video,270705,11853,1419,367581,412820,0.73,2628,6,Humid,3,Red,0.1,0.043785670748600874,0.11971652746140218,259.04228329809723,1.1230721936117483,45239,0.10958529141029989
C00195,Arjun Nair,Twitter Ads,Video,62923,4863,454,239679,170014,0.68,952,6,Cloudy,6,Blue,0.1,0.07728493555615594,0.09335800945918157,527.9273127753304,0.7093404094643252,-69665,-0.40976037267519144
C00196,Priya Sharma,Instagram Ads,Story,98565,4416,585,281651,214825,0.53,2702,2,Cloudy,6,Black,0.1,0.04480292192969107,0.1324728260869565,481.45470085470083,0.7627347319910102,-66826,-0.3110718026300477
C00197,Sneha Kapoor,Instagram Ads,Video,257729,10792,861,345651,235330,0.63,1962,2,Rainy,5,Green,0.1,0.041873440707099314,0.0797813194959229,401.45296167247386,0.680831243074662,-110321,-0.4687927591042366
C00198,Rahul Mehta,LinkedIn Ads,Static,134243,11014,390,230632,364522,0.67,946,2,Sunny,5,Black,0.1,0.08204524630707001,0.03540947884510623,591.3641025641026,1.5805352249471019,133890,0.3673029337049616
C00199,Sneha Kapoor,Twitter Ads,Carousel,114362,11345,1382,432357,650365,0.62,2266,5,Sunny,5,Black,0.1,0.09920253230968329,0.12181577787571618,312.8487698986975,1.5042314568747586,218008,0.3352086905045628
C00200,Sneha Kapoor,Influencer Marketing,Video,89724,7969,571,143571,285704,0.61,1221,3,Rainy,2,Green,0.1,0.08881681601355267,0.07165265403438323,251.43782837127847,1.989984049703631,142133,0.4974834094027385
C00201,Priya Sharma,Google Search Ads,Video,262747,23808,2269,328886,371965,0.54,2586,4,Sunny,3,Red,0.1,0.09061188139160485,0.0953040994623656,144.94755398854122,1.1309845964863205,43079,0.11581465998144987
C00202,Sneha Kapoor,Instagram Ads,Video,36891,3794,304,451632,862948,0.81,1685,3,Sunny,2,Red,0.1,0.1028435119676886,0.08012651555086979,1485.6315789473683,1.9107326318772806,411316,0.47664053917501403
C00203,Priya Sharma,Instagram Ads,Video,254063,21290,2435,75520,71187,0.47,2497,3,Humid,6,Green,0.1,0.08379811306644415,0.1143729450446219,31.014373716632445,0.942624470338983,-4333,-0.060867855085900514
C00204,Priya Sharma,Twitter Ads,Static,93471,7043,455,477706,899499,0.68,2013,3,Sunny,4,Black,0.1,0.07534957366455906,0.06460315206588102,1049.9032967032967,1.882955206758969,421793,0.46891992097823343
C00205,Arjun Nair,Facebook Ads,Story,135890,9134,575,341880,659120,0.8,1417,5,Humid,6,Red,0.1,0.06721613069394364,0.06295160937157872,594.5739130434782,1.927927927927928,317240,0.48130841121495327
C00206,Rahul Mehta,Email Marketing,Static,219834,22142,1511,268274,314299,0.57,1453,6,Sunny,5,Blue,0.1,0.10072145346033826,0.068241351278114,177.54731965585705,1.1715596740645757,46025,0.14643699152717635
C00207,Rahul Mehta,Email Marketing,Story,177672,19042,901,292758,550571,0.67,2406,6,Humid,6,Black,0.1,0.10717501913638615,0.04731645835521479,324.9256381798002,1.8806352004044296,257813,0.46826476512566045
C00208,Vikram Singh,Snapchat Ads,Story,153691,7423,798,285817,510465,0.49,1480,2,Rainy,4,Green,0.1,0.04829820874351784,0.10750370470160313,358.1666666666667,1.7859854382349545,224648,0.4400850205205058
C00209,Priya Sharma,Facebook Ads,Story,40734,4424,232,449348,639250,0.72,1588,5,Humid,3,Red,0.1,0.10860706044090931,0.05244122965641953,1936.844827586207,1.4226167691855756,189902,0.297070003910833
C00210,Rahul Mehta,LinkedIn Ads,Carousel,178957,20782,661,149627,291310,0.5,2661,3,Humid,6,Red,0.1,0.11612845543901608,0.03180637089789241,226.3645990922844,1.9469079778382243,141683,0.4863650406783152
C00211,Priya Sharma,Affiliate Marketing,Video,145478,11592,1426,249576,312656,0.71,1963,4,Humid,4,Black,0.1,0.07968215125311044,0.12301587301587301,175.01823281907434,1.2527486617302945,63080,0.20175528376234583
C00212,Vikram Singh,Snapchat Ads,Video,264320,10275,1518,296148,493465,0.58,1532,4,Rainy,4,Black,0.1,0.03887333535108959,0.14773722627737226,195.0909090909091,1.66627834731283,197317,0.39986017245397343
C00213,Sneha Kapoor,Email Marketing,Story,136011,13153,420,340094,649124,0.68,2410,4,Rainy,3,Red,0.1,0.09670541353272898,0.031931878658861094,809.7476190476191,1.908660546790005,309030,0.4760723682994312
C00214,Rahul Mehta,Facebook Ads,Static,219145,17812,1059,338695,513614,0.72,1754,5,Humid,5,Red,0.1,0.08127951812726733,0.059454300471592184,319.8253068932956,1.5164499033053338,174919,0.3405650936306253
C00215,Arjun Nair,Google Search Ads,Story,108743,4632,442,146494,275944,0.67,940,6,Cloudy,2,Green,0.1,0.04259584524980918,0.09542314335060449,331.4343891402715,1.8836539380452442,129450,0.4691169222740846
C00216,Sneha Kapoor,Facebook Ads,Story,45435,4488,356,491736,729235,0.48,1318,2,Rainy,3,Black,0.1,0.09877847474413998,0.07932263814616755,1381.2808988764045,1.4829807050937902,237499,0.3256823931928665
C00217,Vikram Singh,Instagram Ads,Story,51693,4425,486,373233,700876,0.71,764,2,Cloudy,6,Blue,0.1,0.08560153212233765,0.10983050847457627,767.9691358024692,1.877851101054837,327643,0.46747641522894207
C00218,Arjun Nair,Twitter Ads,Story,28769,2233,140,200307,124991,0.78,2463,3,Humid,2,Black,0.1,0.0776182696652647,0.06269592476489028,1430.7642857142857,0.6239971643527186,-75316,-0.6025713851397301
C00219,Vikram Singh,Affiliate Marketing,Carousel,98065,5068,528,182339,317506,0.56,2325,2,Rainy,4,Green,0.1,0.051680008157854486,0.10418310970797158,345.3390151515151,1.7412950602997712,135167,0.42571478964177056
